GUID,Visual Name,Latest Version,Library Name,Library Version,License Type,Is GPL Family,Is Certified,Popularity
iSPCVisual48D80443729447F79E86214E5001A16F,SPC Visual,1.5.3.0,Leaflet,,BSD-2-Clause,False,False,0.9
iSPCVisual48D80443729447F79E86214E5001A16F,SPC Visual,1.5.3.0,Mapbox GL JS,,BSD-3-Clause,False,False,0.9
iSPCVisual48D80443729447F79E86214E5001A16F,SPC Visual,1.5.3.0,Plotly.js,,MIT,False,False,0.9
iSPCVisual48D80443729447F79E86214E5001A16F,SPC Visual,1.5.3.0,TopToJSON / TopoJSON,,ISC,False,False,0.9
pie050B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Pie_with_padAngle,1.0.0.0,ECharts,,Apache-2.0,False,False,0.9
progBarDC42BB0427BF4CCD84F1B3BF0372DE8F,ProgBar,1.0.0.1,Globalize,,MIT,False,True,0.899
DataMaLightCompareWaterfall,Waterfall - What's driving my variations?,1.3.19.18,d3.js,,ISC,False,True,0.899
DataMaLightCompareWaterfall,Waterfall - What's driving my variations?,1.3.19.18,Leaflet,,BSD-2-Clause,False,True,0.899
reactLineAreaComposedChart7A4D7E2D4C0F45CDA735A1DFABC1A283,Composed Line Area Bar Chart by Devlup Funnels,1.0.0.0,Leaflet,,BSD-2-Clause,False,False,0.898
aILensEA6F1EB9ACB04175ADC575D450915999,AI Lens,4.0.0.3,d3.js,,ISC,False,False,0.897
aILensEA6F1EB9ACB04175ADC575D450915999,AI Lens,4.0.0.3,DOMPurify,,Apache-2.0/MPL-2.0,False,False,0.897
TextEnhancerByMAQ46ASG0293G65JY43S89DKJ9,Text Enhancer by MAQ Software,4.0.3.0,Globalize,,MIT,False,True,0.897
ZoomChartsDrillDownTimelinePinEA7D61C6F1F240CFAAA75EE2EB1D3D6D,Drill Down Timeline PRO (Pin) by ZoomCharts,1.11.110.0,Moment.js,,MIT,False,True,0.896
ZoomChartsDrillDownTimelinePinEA7D61C6F1F240CFAAA75EE2EB1D3D6D,Drill Down Timeline PRO (Pin) by ZoomCharts,1.11.110.0,Leaflet,,BSD-2-Clause,False,True,0.896
ZoomChartsDrillDownTimelinePinEA7D61C6F1F240CFAAA75EE2EB1D3D6D,Drill Down Timeline PRO (Pin) by ZoomCharts,1.11.110.0,Globalize,,MIT,False,True,0.896
marimekkoChart4BDC01ABDC504D0EBFEF87854E8BED01,Marimekko Chart - xViz,3.0.2.1,jQuery,,MIT,False,True,0.896
marimekkoChart4BDC01ABDC504D0EBFEF87854E8BED01,Marimekko Chart - xViz,3.0.2.1,Moment.js,,MIT,False,True,0.896
marimekkoChart4BDC01ABDC504D0EBFEF87854E8BED01,Marimekko Chart - xViz,3.0.2.1,Highcharts,,Commercial/CC-BY-NC,False,True,0.896
marimekkoChart4BDC01ABDC504D0EBFEF87854E8BED01,Marimekko Chart - xViz,3.0.2.1,Leaflet,,BSD-2-Clause,False,True,0.896
marimekkoChart4BDC01ABDC504D0EBFEF87854E8BED01,Marimekko Chart - xViz,3.0.2.1,ag-Grid,,Commercial/MIT,False,True,0.896
marimekkoChart4BDC01ABDC504D0EBFEF87854E8BED01,Marimekko Chart - xViz,3.0.2.1,Bootstrap,,MIT,False,True,0.896
marimekkoChart4BDC01ABDC504D0EBFEF87854E8BED01,Marimekko Chart - xViz,3.0.2.1,Chart.js,,MIT,False,True,0.896
msdynxPnAVariance_f9544bd4d1c14210aaba7c7802ae191e,Variance - Dynamics 365 Finance business performance planning,1.15.3358.2,jQuery,,MIT,False,False,0.896
msdynxPnAVariance_f9544bd4d1c14210aaba7c7802ae191e,Variance - Dynamics 365 Finance business performance planning,1.15.3358.2,Highcharts,,Commercial/CC-BY-NC,False,False,0.896
msdynxPnAVariance_f9544bd4d1c14210aaba7c7802ae191e,Variance - Dynamics 365 Finance business performance planning,1.15.3358.2,Leaflet,,BSD-2-Clause,False,False,0.896
msdynxPnAVariance_f9544bd4d1c14210aaba7c7802ae191e,Variance - Dynamics 365 Finance business performance planning,1.15.3358.2,Quill,,BSD-3-Clause,False,False,0.896
msdynxPnAVariance_f9544bd4d1c14210aaba7c7802ae191e,Variance - Dynamics 365 Finance business performance planning,1.15.3358.2,Globalize,,MIT,False,False,0.896
msdynxPnAVariance_f9544bd4d1c14210aaba7c7802ae191e,Variance - Dynamics 365 Finance business performance planning,1.15.3358.2,Chart.js,,MIT,False,False,0.896
msdynxPnAVariance_f9544bd4d1c14210aaba7c7802ae191e,Variance - Dynamics 365 Finance business performance planning,1.15.3358.2,DevExtreme,,Commercial,False,False,0.896
variance_chart,Variance Chart,1.0.2.0,jQuery,,MIT,False,True,0.895
variance_chart,Variance Chart,1.0.2.0,Globalize,,MIT,False,True,0.895
gauge020B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Simple_Gauge,1.0.0.0,ECharts,,Apache-2.0,False,False,0.895
timeline067F12826E684F83B734273E464AE6A3,Time-lines (BI-Champ Suite),1.10.0.0,Moment.js,,MIT,False,True,0.894
timeline067F12826E684F83B734273E464AE6A3,Time-lines (BI-Champ Suite),1.10.0.0,Globalize,,MIT,False,True,0.894
PieOfPie39D0G284D945C56CG62G14B4E835F00,Pie of Pie by JTA,1.1.0.3,Globalize,,MIT,False,False,0.893
upSetJSVenn61F43BDFCA024B13B6AC5BA73C9427B2,Venn Diagram,2.0.1.0,Leaflet,,BSD-2-Clause,False,True,0.893
upSetJSVenn61F43BDFCA024B13B6AC5BA73C9427B2,Venn Diagram,2.0.1.0,Vega,,BSD-3-Clause,False,True,0.893
multipleaxeschart8FA05F3A22F3B6F9461DBF16BCD0D925,Multiple Axes Chart (Standard),5.3.0.1,jQuery,,MIT,False,False,0.892
multipleaxeschart8FA05F3A22F3B6F9461DBF16BCD0D925,Multiple Axes Chart (Standard),5.3.0.1,Leaflet,,BSD-2-Clause,False,False,0.892
multipleaxeschart8FA05F3A22F3B6F9461DBF16BCD0D925,Multiple Axes Chart (Standard),5.3.0.1,Plotly.js,,MIT,False,False,0.892
multipleaxeschart8FA05F3A22F3B6F9461DBF16BCD0D925,Multiple Axes Chart (Standard),5.3.0.1,Globalize,,MIT,False,False,0.892
multipleaxeschart8FA05F3A22F3B6F9461DBF16BCD0D925,Multiple Axes Chart (Standard),5.3.0.1,TopToJSON / TopoJSON,,ISC,False,False,0.892
powerBiVisualsGanttDF45C9AD71594918A1FE8463F5F57380,Gantt by Profitbase,3.0.0.4,Leaflet,,BSD-2-Clause,False,True,0.891
powerBiVisualsGanttDF45C9AD71594918A1FE8463F5F57380,Gantt by Profitbase,3.0.0.4,Bootstrap,,MIT,False,True,0.891
powerBiVisualsGanttDF45C9AD71594918A1FE8463F5F57380,Gantt by Profitbase,3.0.0.4,DOMPurify,,Apache-2.0/MPL-2.0,False,True,0.891
powerBiVisualsGanttDF45C9AD71594918A1FE8463F5F57380,Gantt by Profitbase,3.0.0.4,Globalize,,MIT,False,True,0.891
powerBiVisualsGanttDF45C9AD71594918A1FE8463F5F57380,Gantt by Profitbase,3.0.0.4,Syncfusion,,Commercial,False,True,0.891
swOrgChart2A3BCE7191B5491FBB82F771A169702D,Organization Chart,1.1.0.0,jQuery,,MIT,False,False,0.89
swOrgChart2A3BCE7191B5491FBB82F771A169702D,Organization Chart,1.1.0.0,Globalize,,MIT,False,False,0.89
swOrgChart2A3BCE7191B5491FBB82F771A169702D,Organization Chart,1.1.0.0,Syncfusion,,Commercial,False,False,0.89
PowerGraphSankey02300D1BE6F5427989F3DE31CCA9E0F320MS,PowerGraph Sankey Diagram,3.1.3.0,Globalize,,MIT,False,True,0.89
ZoomChartsDrillDownLineChartPro31E9921959FD4A32A769BEDFE624D1B0,Drill Down Line PRO (Filter) by ZoomCharts,1.12.81.0,Moment.js,,MIT,False,True,0.889
ZoomChartsDrillDownLineChartPro31E9921959FD4A32A769BEDFE624D1B0,Drill Down Line PRO (Filter) by ZoomCharts,1.12.81.0,Leaflet,,BSD-2-Clause,False,True,0.889
ZoomChartsDrillDownLineChartPro31E9921959FD4A32A769BEDFE624D1B0,Drill Down Line PRO (Filter) by ZoomCharts,1.12.81.0,Globalize,,MIT,False,True,0.889
kpiTable2FA7B4711C7C41C08129D5AB7A72D537,SMART KPI List,2.4.0.0,Moment.js,,MIT,False,True,0.889
kpiTable2FA7B4711C7C41C08129D5AB7A72D537,SMART KPI List,2.4.0.0,DOMPurify,,Apache-2.0/MPL-2.0,False,True,0.889
kpiTable2FA7B4711C7C41C08129D5AB7A72D537,SMART KPI List,2.4.0.0,Globalize,,MIT,False,True,0.889
beeswarm50DB3783432B40A69C0B91926CE74CD9,Beeswarm Chart,1.0.15.6,Globalize,,MIT,False,False,0.888
inforiverAppEnterprise2B7A5FD2992D434DAE0B149479307B7B,"Inforiver Writeback Matrix for Planning, Budgeting & Forecasting",4.5.9.0,jQuery,,MIT,False,False,0.887
inforiverAppEnterprise2B7A5FD2992D434DAE0B149479307B7B,"Inforiver Writeback Matrix for Planning, Budgeting & Forecasting",4.5.9.0,Leaflet,,BSD-2-Clause,False,False,0.887
inforiverAppEnterprise2B7A5FD2992D434DAE0B149479307B7B,"Inforiver Writeback Matrix for Planning, Budgeting & Forecasting",4.5.9.0,DOMPurify,,Apache-2.0/MPL-2.0,False,False,0.887
inforiverAppEnterprise2B7A5FD2992D434DAE0B149479307B7B,"Inforiver Writeback Matrix for Planning, Budgeting & Forecasting",4.5.9.0,Quill,,BSD-3-Clause,False,False,0.887
inforiverAppEnterprise2B7A5FD2992D434DAE0B149479307B7B,"Inforiver Writeback Matrix for Planning, Budgeting & Forecasting",4.5.9.0,Globalize,,MIT,False,False,0.887
inforiverAppEnterprise2B7A5FD2992D434DAE0B149479307B7B,"Inforiver Writeback Matrix for Planning, Budgeting & Forecasting",4.5.9.0,CodeMirror,,MIT,False,False,0.887
polarC5A6EB632EDA167DB37E0CA621FD1014,Polar Chart (Pro),5.0.0.1,jQuery,,MIT,False,True,0.886
polarC5A6EB632EDA167DB37E0CA621FD1014,Polar Chart (Pro),5.0.0.1,Leaflet,,BSD-2-Clause,False,True,0.886
polarC5A6EB632EDA167DB37E0CA621FD1014,Polar Chart (Pro),5.0.0.1,Plotly.js,,MIT,False,True,0.886
polarC5A6EB632EDA167DB37E0CA621FD1014,Polar Chart (Pro),5.0.0.1,Globalize,,MIT,False,True,0.886
polarC5A6EB632EDA167DB37E0CA621FD1014,Polar Chart (Pro),5.0.0.1,TopToJSON / TopoJSON,,ISC,False,True,0.886
LaconicCardFreeC4A74023FBD644529F9068B327CF4BF9,Laconic Card - Free,1.2.5.0,jQuery,,MIT,False,False,0.884
LaconicCardFreeC4A74023FBD644529F9068B327CF4BF9,Laconic Card - Free,1.2.5.0,React,,MIT,False,False,0.884
markdownMermaidVisual,Markdown & Mermaid Visual,1.5.1.0,React,,MIT,False,False,0.884
markdownMermaidVisual,Markdown & Mermaid Visual,1.5.1.0,Leaflet,,BSD-2-Clause,False,False,0.884
markdownMermaidVisual,Markdown & Mermaid Visual,1.5.1.0,Bootstrap,,MIT,False,False,0.884
markdownMermaidVisual,Markdown & Mermaid Visual,1.5.1.0,DOMPurify,,Apache-2.0/MPL-2.0,False,False,0.884
CounterCalendar9A640B3B79614CB5A93ED07049FB97A3,Counter Calendar,1.0.0.2,Moment.js,,MIT,False,True,0.883
boxPlot1BD4BBC509584BD4D776E276526E7C48,swBoxPlot,1.0.2.0,ECharts,,Apache-2.0,False,True,0.882
DjeeniGrowthRateChart_10400020A6CA2A4124B79C0FF6A4D9EE59,Growth Rate Chart by DJEENI v1.4,1.4.0.3,Globalize,,MIT,False,True,0.881
SPCCharte052449909264a3487139638376f9e72,SPC Chart,1.6.6.3,Leaflet,,BSD-2-Clause,False,True,0.88
sankeydiagramD70935A24E3C0300DDB750D5E06D1745,swSankeyDiagram,1.0.3.0,ECharts,,Apache-2.0,False,True,0.88
advancedtrellis163981222CE34D3F9717598C8FBF6ECC,Advanced Trellis / Small Multiples - xViz,1.1.4.0,jQuery,,MIT,False,False,0.879
advancedtrellis163981222CE34D3F9717598C8FBF6ECC,Advanced Trellis / Small Multiples - xViz,1.1.4.0,React,,MIT,False,False,0.879
advancedtrellis163981222CE34D3F9717598C8FBF6ECC,Advanced Trellis / Small Multiples - xViz,1.1.4.0,Moment.js,,MIT,False,False,0.879
advancedtrellis163981222CE34D3F9717598C8FBF6ECC,Advanced Trellis / Small Multiples - xViz,1.1.4.0,Highcharts,,Commercial/CC-BY-NC,False,False,0.879
advancedtrellis163981222CE34D3F9717598C8FBF6ECC,Advanced Trellis / Small Multiples - xViz,1.1.4.0,Leaflet,,BSD-2-Clause,False,False,0.879
advancedtrellis163981222CE34D3F9717598C8FBF6ECC,Advanced Trellis / Small Multiples - xViz,1.1.4.0,ag-Grid,,Commercial/MIT,False,False,0.879
advancedtrellis163981222CE34D3F9717598C8FBF6ECC,Advanced Trellis / Small Multiples - xViz,1.1.4.0,Chart.js,,MIT,False,False,0.879
BarChartRunTimeConvertibleScatterPlot,Bar Chart Run Time Convertible Scatter Plot,1.0.0.5,Globalize,,MIT,False,False,0.879
ZoomChartsFacetChartPaidE77E4ED357DC402ABA005987437CF500,Drill Down Combo PRO (Filter) by ZoomCharts,1.12.122.0,Moment.js,,MIT,False,True,0.879
ZoomChartsFacetChartPaidE77E4ED357DC402ABA005987437CF500,Drill Down Combo PRO (Filter) by ZoomCharts,1.12.122.0,Leaflet,,BSD-2-Clause,False,True,0.879
ZoomChartsFacetChartPaidE77E4ED357DC402ABA005987437CF500,Drill Down Combo PRO (Filter) by ZoomCharts,1.12.122.0,Globalize,,MIT,False,True,0.879
colorMapA62CDE518BD14121B7B1AEFBD3B996A8,swColorMap,1.0.4.0,jQuery,,MIT,False,True,0.879
colorMapA62CDE518BD14121B7B1AEFBD3B996A8,swColorMap,1.0.4.0,ECharts,,Apache-2.0,False,True,0.879
colorMapA62CDE518BD14121B7B1AEFBD3B996A8,swColorMap,1.0.4.0,CodeMirror,,MIT,False,True,0.879
PBI_CV_32852E50B30D4D70ACC1C55C87F71ED0,Acterys Matrix Light,1.0.2.0,d3.js,,ISC,False,False,0.877
PBI_CV_32852E50B30D4D70ACC1C55C87F71ED0,Acterys Matrix Light,1.0.2.0,jQuery,,MIT,False,False,0.877
PBI_CV_32852E50B30D4D70ACC1C55C87F71ED0,Acterys Matrix Light,1.0.2.0,Leaflet,,BSD-2-Clause,False,False,0.877
PBI_CV_32852E50B30D4D70ACC1C55C87F71ED0,Acterys Matrix Light,1.0.2.0,Globalize,,MIT,False,False,0.877
PBI_CV_32852E50B30D4D70ACC1C55C87F71ED0,Acterys Matrix Light,1.0.2.0,JSZip,,MIT/GPL-3.0,True,False,0.877
PBI_CV_32852E50B30D4D70ACC1C55C87F71ED0,Acterys Matrix Light,1.0.2.0,DevExtreme,,Commercial,False,False,0.877
bubblechartwithcategoricaldataE6E959BDCBA9A68B55064F67F80EFA5E,Bubble Chart with Categorical Data (Standard),5.3.0.0,jQuery,,MIT,False,False,0.877
bubblechartwithcategoricaldataE6E959BDCBA9A68B55064F67F80EFA5E,Bubble Chart with Categorical Data (Standard),5.3.0.0,Leaflet,,BSD-2-Clause,False,False,0.877
bubblechartwithcategoricaldataE6E959BDCBA9A68B55064F67F80EFA5E,Bubble Chart with Categorical Data (Standard),5.3.0.0,Plotly.js,,MIT,False,False,0.877
bubblechartwithcategoricaldataE6E959BDCBA9A68B55064F67F80EFA5E,Bubble Chart with Categorical Data (Standard),5.3.0.0,Globalize,,MIT,False,False,0.877
bubblechartwithcategoricaldataE6E959BDCBA9A68B55064F67F80EFA5E,Bubble Chart with Categorical Data (Standard),5.3.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.877
chordDiagram_chart_visiochart_855a6a012eec472d899f79bf867dr059,Chord Diagram,1.0.0.2,Globalize,,MIT,False,False,0.876
dualyaxiscolumnchartE8D16826545CC37F7A51C03377889A31,Dual Y-Axis Column Chart (Standard),5.3.0.0,jQuery,,MIT,False,False,0.874
dualyaxiscolumnchartE8D16826545CC37F7A51C03377889A31,Dual Y-Axis Column Chart (Standard),5.3.0.0,Leaflet,,BSD-2-Clause,False,False,0.874
dualyaxiscolumnchartE8D16826545CC37F7A51C03377889A31,Dual Y-Axis Column Chart (Standard),5.3.0.0,Plotly.js,,MIT,False,False,0.874
dualyaxiscolumnchartE8D16826545CC37F7A51C03377889A31,Dual Y-Axis Column Chart (Standard),5.3.0.0,Globalize,,MIT,False,False,0.874
dualyaxiscolumnchartE8D16826545CC37F7A51C03377889A31,Dual Y-Axis Column Chart (Standard),5.3.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.874
swPowerSlicer612350D75BB94427B2E530403CFB0292,Power Slicer,1.3.0.0,d3.js,,ISC,False,False,0.874
swPowerSlicer612350D75BB94427B2E530403CFB0292,Power Slicer,1.3.0.0,jQuery,,MIT,False,False,0.874
comicgen1058F16C30B888F41E2AE146D059FD5ACEE,Comicgen,2.0.0.0,jQuery,,MIT,False,True,0.873
comicgen1058F16C30B888F41E2AE146D059FD5ACEE,Comicgen,2.0.0.0,Leaflet,,BSD-2-Clause,False,True,0.873
mapaPolskiA12813C4C2644AB0BA1ACE53612EE884,"Mapa Polski - Województwa, Powiaty, Gminy",1.0.0.2,Leaflet,,BSD-2-Clause,False,True,0.873
ZoomChartsDrillDownNetworkProA1D59E3B59078E6D50A4CB1C3D4E2129C500,Drill Down Network PRO (Pin) by ZoomCharts,1.12.51.0,Globalize,,MIT,False,True,0.872
hatGraph1FB7F15A3B454007B459186335A40B8E,Hat Graph by iFour,1.0.0.3,Globalize,,MIT,False,False,0.871
textfromval067F5682FE6D4A43B334273EA44AE0EB,Multi-Format / Animation / Text From Values Card (BI-Champ suite),2.5.0.0,Moment.js,,MIT,False,True,0.871
textfromval067F5682FE6D4A43B334273EA44AE0EB,Multi-Format / Animation / Text From Values Card (BI-Champ suite),2.5.0.0,Globalize,,MIT,False,True,0.871
Animator,Animator by Squillion,1.0.1.3,Globalize,,MIT,False,True,0.87
tubemap_vizdataltd,Metro Map,1.0.0.12,Globalize,,MIT,False,True,0.87
KPIColumn1823AB39DB23410928ADF752BCB2A457,KPI Column by MAQ Software,4.0.0.0,jQuery,,MIT,False,True,0.869
KPIColumn1823AB39DB23410928ADF752BCB2A457,KPI Column by MAQ Software,4.0.0.0,React,,MIT,False,True,0.869
dualyaxiscombo92D85C43BD0F18E4B5B7D2841A9439CF,Dual Y-Axis Combo Chart (Pro) for Power BI,5.5.0.1,jQuery,,MIT,False,True,0.868
dualyaxiscombo92D85C43BD0F18E4B5B7D2841A9439CF,Dual Y-Axis Combo Chart (Pro) for Power BI,5.5.0.1,Leaflet,,BSD-2-Clause,False,True,0.868
dualyaxiscombo92D85C43BD0F18E4B5B7D2841A9439CF,Dual Y-Axis Combo Chart (Pro) for Power BI,5.5.0.1,Plotly.js,,MIT,False,True,0.868
dualyaxiscombo92D85C43BD0F18E4B5B7D2841A9439CF,Dual Y-Axis Combo Chart (Pro) for Power BI,5.5.0.1,Globalize,,MIT,False,True,0.868
dualyaxiscombo92D85C43BD0F18E4B5B7D2841A9439CF,Dual Y-Axis Combo Chart (Pro) for Power BI,5.5.0.1,TopToJSON / TopoJSON,,ISC,False,True,0.868
donutChart3E5A7B2C1D4F6G8H9I0J1K2L3M4N5O6P,Donut Chart by JTA,1.2.0.2,Globalize,,MIT,False,False,0.865
nonribbonChordDiagram_visiochart_8c1a6a012hhc472d899f79bf867dr059,Non-Ribbon Chord Diagram,1.0.0.2,Globalize,,MIT,False,False,0.865
rotatingChart1823AN39DB23210918ADF752ECB2A251,Rotating Chart by MAQ Software,4.0.1.0,jQuery,,MIT,False,True,0.865
rotatingChart1823AN39DB23210918ADF752ECB2A251,Rotating Chart by MAQ Software,4.0.1.0,React,,MIT,False,True,0.865
HeatmapBCEC51EC91F1405B85E51E91E7111FD8,egHeatmap,1.1.1.0,React,,MIT,False,True,0.865
LineBubbleChart,Line with Bubble Chart,1.0.0.3,Leaflet,,BSD-2-Clause,False,False,0.863
milestoneTrendAnalysisChart84A70462CF724538AA5043A4EED9B93F,Milestone Trend Analysis Chart,2.5.0.0,Moment.js,,MIT,False,True,0.863
milestoneTrendAnalysisChart84A70462CF724538AA5043A4EED9B93F,Milestone Trend Analysis Chart,2.5.0.0,Globalize,,MIT,False,True,0.863
timelineVariation1D7EACB3A04E64A5FA9D86F6E035F3529,TheraTraq Timeline Circle,1.1.6.0,Leaflet,,BSD-2-Clause,False,True,0.863
lollipopbar3906E14BA17BC92E464868265E6264D9,Lollipop Bar Chart (Standard),5.3.0.0,jQuery,,MIT,False,False,0.862
lollipopbar3906E14BA17BC92E464868265E6264D9,Lollipop Bar Chart (Standard),5.3.0.0,Leaflet,,BSD-2-Clause,False,False,0.862
lollipopbar3906E14BA17BC92E464868265E6264D9,Lollipop Bar Chart (Standard),5.3.0.0,Plotly.js,,MIT,False,False,0.862
lollipopbar3906E14BA17BC92E464868265E6264D9,Lollipop Bar Chart (Standard),5.3.0.0,Globalize,,MIT,False,False,0.862
lollipopbar3906E14BA17BC92E464868265E6264D9,Lollipop Bar Chart (Standard),5.3.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.862
scatterChartByAkvelon6CFB0DAB29E746BE850B6DFD1E2789FD,Scatter Chart by Akvelon,2.0.5.0,d3.js,,ISC,False,True,0.862
scatterChartByAkvelon6CFB0DAB29E746BE850B6DFD1E2789FD,Scatter Chart by Akvelon,2.0.5.0,jQuery,,MIT,False,True,0.862
scatterChartByAkvelon6CFB0DAB29E746BE850B6DFD1E2789FD,Scatter Chart by Akvelon,2.0.5.0,PowerBI Visuals Utils,,MIT,False,True,0.862
scatterChartByAkvelon6CFB0DAB29E746BE850B6DFD1E2789FD,Scatter Chart by Akvelon,2.0.5.0,Globalize,,MIT,False,True,0.862
status_vizdataltd,Status Tracker,1.0.0.13,Globalize,,MIT,False,True,0.862
funnelwithsource1823AB39DB234AB522063E728AD51,Funnel with Source by MAQ Software,4.0.0.0,jQuery,,MIT,False,True,0.861
funnelwithsource1823AB39DB234AB522063E728AD51,Funnel with Source by MAQ Software,4.0.0.0,React,,MIT,False,True,0.861
overlappingcolumnchart294CA4C4E467CD956C919E26EF459300,Overlapping Column (Standard),5.3.0.0,jQuery,,MIT,False,False,0.861
overlappingcolumnchart294CA4C4E467CD956C919E26EF459300,Overlapping Column (Standard),5.3.0.0,Leaflet,,BSD-2-Clause,False,False,0.861
overlappingcolumnchart294CA4C4E467CD956C919E26EF459300,Overlapping Column (Standard),5.3.0.0,Plotly.js,,MIT,False,False,0.861
overlappingcolumnchart294CA4C4E467CD956C919E26EF459300,Overlapping Column (Standard),5.3.0.0,Globalize,,MIT,False,False,0.861
overlappingcolumnchart294CA4C4E467CD956C919E26EF459300,Overlapping Column (Standard),5.3.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.861
Informaxyz3DBIConnected69f2181a7e5a44a9a709014959414bf0,3DBI-Connected,3.1.2057.0,jQuery,,MIT,False,False,0.86
Informaxyz3DBIConnected69f2181a7e5a44a9a709014959414bf0,3DBI-Connected,3.1.2057.0,Leaflet,,BSD-2-Clause,False,False,0.86
FormattedTextTableC7B2FA9D6C1E83F0AD25B79E3F95DX47,Formatted Text Table - LeapLytics,1.0.0.1,Moment.js,,MIT,False,False,0.86
FormattedTextTableC7B2FA9D6C1E83F0AD25B79E3F95DX47,Formatted Text Table - LeapLytics,1.0.0.1,DOMPurify,,Apache-2.0/MPL-2.0,False,False,0.86
weWriteTableB9D21BABB05F45D6B3CD2DD68EF0DCBC,WeWrite Table,1.6.0.0,Moment.js,,MIT,False,False,0.86
testTooltip4696B540F3494FE5BA002362825DDE7D,Pie Charts Tree,1.0.3.0,d3.js,,ISC,False,False,0.859
testTooltip4696B540F3494FE5BA002362825DDE7D,Pie Charts Tree,1.0.3.0,Leaflet,,BSD-2-Clause,False,False,0.859
radar010B4EA6F32774BA1AFDC6E3E005A3168,时勤Echart-Basic_Radar_Chart,1.0.0.0,ECharts,,Apache-2.0,False,False,0.859
PBI_CV_9053509D_D461_463A_B485_CE9F6AB0F13D,Ratings by MAQ Software,4.0.0.0,React,,MIT,False,True,0.858
bumpChart1FB7F15A3B454007B459186335A40B8E,BumpChart by iFour,1.0.1.0,Globalize,,MIT,False,True,0.857
candlestick95C27C147643B5E840B1D29AC39783F7,Candlestick Chart (Standard),5.1.0.0,jQuery,,MIT,False,False,0.857
candlestick95C27C147643B5E840B1D29AC39783F7,Candlestick Chart (Standard),5.1.0.0,Leaflet,,BSD-2-Clause,False,False,0.857
candlestick95C27C147643B5E840B1D29AC39783F7,Candlestick Chart (Standard),5.1.0.0,Plotly.js,,MIT,False,False,0.857
candlestick95C27C147643B5E840B1D29AC39783F7,Candlestick Chart (Standard),5.1.0.0,Globalize,,MIT,False,False,0.857
candlestick95C27C147643B5E840B1D29AC39783F7,Candlestick Chart (Standard),5.1.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.857
enlightenSlicerB18DC0CE4A1F4BA79CE49FBE40F3965F,Enlighten Slicer,2.1.0.0,d3.js,,ISC,False,True,0.857
enlightenSlicerB18DC0CE4A1F4BA79CE49FBE40F3965F,Enlighten Slicer,2.1.0.0,Leaflet,,BSD-2-Clause,False,True,0.857
OrcaViz_PowerBI_Licenced_Visualisation_Pro_v2_1_0_0,orcaviz-pro,4.0.4.0,jQuery,,MIT,False,False,0.856
OrcaViz_PowerBI_Licenced_Visualisation_Pro_v2_1_0_0,orcaviz-pro,4.0.4.0,Leaflet,,BSD-2-Clause,False,False,0.856
OrcaViz_PowerBI_Licenced_Visualisation_Pro_v2_1_0_0,orcaviz-pro,4.0.4.0,DOMPurify,,Apache-2.0/MPL-2.0,False,False,0.856
multistackedcharts3A8101158FC14988B45B304F265A2202,Multiple Stacked Charts,2.1.3.0,Leaflet,,BSD-2-Clause,False,False,0.855
multistackedcharts3A8101158FC14988B45B304F265A2202,Multiple Stacked Charts,2.1.3.0,Globalize,,MIT,False,False,0.855
categoryBarChartA7F3AE9EF91E48C78A2807BCA25C3412,Category Comparison Bar Chart,1.0.1.2,Moment.js,,MIT,False,True,0.854
categoryBarChartA7F3AE9EF91E48C78A2807BCA25C3412,Category Comparison Bar Chart,1.0.1.2,Globalize,,MIT,False,True,0.854
clusteredstackedbarchartD7E8EB32AA6123328E6B1A41203575BE,Clustered Stacked Bar (Standard),5.3.0.0,jQuery,,MIT,False,False,0.853
clusteredstackedbarchartD7E8EB32AA6123328E6B1A41203575BE,Clustered Stacked Bar (Standard),5.3.0.0,Leaflet,,BSD-2-Clause,False,False,0.853
clusteredstackedbarchartD7E8EB32AA6123328E6B1A41203575BE,Clustered Stacked Bar (Standard),5.3.0.0,Plotly.js,,MIT,False,False,0.853
clusteredstackedbarchartD7E8EB32AA6123328E6B1A41203575BE,Clustered Stacked Bar (Standard),5.3.0.0,Globalize,,MIT,False,False,0.853
clusteredstackedbarchartD7E8EB32AA6123328E6B1A41203575BE,Clustered Stacked Bar (Standard),5.3.0.0,TopToJSON / TopoJSON,,ISC,False,False,0.853
kPI0A9FD39FD55944609DA4A968BE175489,KPI Chart by Akvelon,1.1.0.0,d3.js,,ISC,False,True,0.852
kPI0A9FD39FD55944609DA4A968BE175489,KPI Chart by Akvelon,1.1.0.0,Leaflet,,BSD-2-Clause,False,True,0.852
kPI0A9FD39FD55944609DA4A968BE175489,KPI Chart by Akvelon,1.1.0.0,Globalize,,MIT,False,True,0.852
kPI0A9FD39FD55944609DA4A968BE175489,KPI Chart by Akvelon,1.1.0.0,NVD3,,Apache-2.0,False,True,0.852
kPI0A9FD39FD55944609DA4A968BE175489,KPI Chart by Akvelon,1.1.0.0,Lodash,,MIT,False,True,0.852
