GUID,Visual Name,Latest Version,Is Certified,Popularity,Finding Category,Finding Pattern,Detection Method,ESLint Rule,Code Origin,Library Name,Occurrence Count,Severity,Present in Prior Version
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,7,High,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,Network Access,XMLHttpRequest,Regex,(certification requirement),Library,(bundled),1,High,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,Network Access,fetch(),Regex,(certification requirement),Author,,1,High,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,44,Medium,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),7,Medium,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,34,Medium,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Library,(bundled),4,Medium,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,Sensitive Access,document.domain,Regex,no-document-domain,Author,,3,Medium,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,Informational,http:// URL,Regex,no-http-string,Author,,54,Low,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
msdynxPnAMatrixCloud_0106a54fd1364e47a0afd26102ef77a3,Matrix planning - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.847,Informational,Math.random(),Regex,insecure-random,Author,,24,Low,
vcadpbiviewer8F4E28F3DE2F4242B26119AEE011E1F5,Vcad,3.0.0.0,False,0.846,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
dandelion50DB3783432B40A69C0B91926CE74CD9,dandelion,11.0.0.0,False,0.846,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,2,High,
dandelion50DB3783432B40A69C0B91926CE74CD9,dandelion,11.0.0.0,False,0.846,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
dandelion50DB3783432B40A69C0B91926CE74CD9,dandelion,11.0.0.0,False,0.846,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,9,Medium,
dandelion50DB3783432B40A69C0B91926CE74CD9,dandelion,11.0.0.0,False,0.846,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,1,Medium,
dandelion50DB3783432B40A69C0B91926CE74CD9,dandelion,11.0.0.0,False,0.846,Informational,http:// URL,Regex,no-http-string,Author,,1,Low,
dandelion50DB3783432B40A69C0B91926CE74CD9,dandelion,11.0.0.0,False,0.846,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
stackedbardiagram65644A82C514E21AA5C39603C83AC366,sw3D_StackedBarDiagram,1.0.2.0,True,0.846,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,2,High,
stackedbardiagram65644A82C514E21AA5C39603C83AC366,sw3D_StackedBarDiagram,1.0.2.0,True,0.846,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
stackedbardiagram65644A82C514E21AA5C39603C83AC366,sw3D_StackedBarDiagram,1.0.2.0,True,0.846,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,1,High,
stackedbardiagram65644A82C514E21AA5C39603C83AC366,sw3D_StackedBarDiagram,1.0.2.0,True,0.846,DOM Manipulation,document.write(),Regex,no-document-write,Library,(bundled),1,Medium,
stackedbardiagram65644A82C514E21AA5C39603C83AC366,sw3D_StackedBarDiagram,1.0.2.0,True,0.846,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,17,Medium,
stackedbardiagram65644A82C514E21AA5C39603C83AC366,sw3D_StackedBarDiagram,1.0.2.0,True,0.846,Informational,Math.random(),Regex,insecure-random,Author,,20,Low,
clusteredColumnChartByAkvelonBE487DE8B8674A59A098B9B16C950BA1,Clustered Column Chart By Akvelon,2.0.1.0,False,0.845,Network Access,XMLHttpRequest,Regex,(certification requirement),Library,(bundled),1,High,
clusteredColumnChartByAkvelonBE487DE8B8674A59A098B9B16C950BA1,Clustered Column Chart By Akvelon,2.0.1.0,False,0.845,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),6,Medium,
clusteredColumnChartByAkvelonBE487DE8B8674A59A098B9B16C950BA1,Clustered Column Chart By Akvelon,2.0.1.0,False,0.845,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,2,Medium,
clusteredColumnChartByAkvelonBE487DE8B8674A59A098B9B16C950BA1,Clustered Column Chart By Akvelon,2.0.1.0,False,0.845,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Library,(bundled),2,Medium,
circleCard89937ABCC5E04C55BCD36C1FA960B10E,KPI CircleCard,1.0.0.1,False,0.845,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
circleCard89937ABCC5E04C55BCD36C1FA960B10E,KPI CircleCard,1.0.0.1,False,0.845,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
circleCard89937ABCC5E04C55BCD36C1FA960B10E,KPI CircleCard,1.0.0.1,False,0.845,Informational,Math.random(),Regex,insecure-random,Author,,1,Low,
populationpyramidEF37C50BA50D2BE196C37F91C5FEFFFC,Population Pyramid (Pro),5.4.1.3,True,0.845,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
populationpyramidEF37C50BA50D2BE196C37F91C5FEFFFC,Population Pyramid (Pro),5.4.1.3,True,0.845,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,9,Medium,
populationpyramidEF37C50BA50D2BE196C37F91C5FEFFFC,Population Pyramid (Pro),5.4.1.3,True,0.845,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,3,Medium,
populationpyramidEF37C50BA50D2BE196C37F91C5FEFFFC,Population Pyramid (Pro),5.4.1.3,True,0.845,Informational,Math.random(),Regex,insecure-random,Author,,14,Low,
easytableFAE42049DA2544A0BCE8ECFEB0EC735C,Income Statement Table,1.0.1.8,True,0.844,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,6,Medium,
easytableFAE42049DA2544A0BCE8ECFEB0EC735C,Income Statement Table,1.0.1.8,True,0.844,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
pbiTestProj91CBFE34ABC5432DAEB0F73D84935B3E,Mass slicer,4.0.0.0,True,0.844,Informational,http:// URL,Regex,no-http-string,Author,,16,Low,
pbiTestProj91CBFE34ABC5432DAEB0F73D84935B3E,Mass slicer,4.0.0.0,True,0.844,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
stackedverticalfunnelB41D28FF99E2A12556D4C6B1065332F9,Stacked Vertical Funnel (Standard),5.1.0.0,False,0.844,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
stackedverticalfunnelB41D28FF99E2A12556D4C6B1065332F9,Stacked Vertical Funnel (Standard),5.1.0.0,False,0.844,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,1,High,
stackedverticalfunnelB41D28FF99E2A12556D4C6B1065332F9,Stacked Vertical Funnel (Standard),5.1.0.0,False,0.844,Network Access,XMLHttpRequest,Regex,(certification requirement),Library,(bundled),1,High,
stackedverticalfunnelB41D28FF99E2A12556D4C6B1065332F9,Stacked Vertical Funnel (Standard),5.1.0.0,False,0.844,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,9,Medium,
stackedverticalfunnelB41D28FF99E2A12556D4C6B1065332F9,Stacked Vertical Funnel (Standard),5.1.0.0,False,0.844,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,3,Medium,
stackedverticalfunnelB41D28FF99E2A12556D4C6B1065332F9,Stacked Vertical Funnel (Standard),5.1.0.0,False,0.844,Informational,Math.random(),Regex,insecure-random,Author,,11,Low,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,4,High,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),15,High,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,DOM Manipulation,document.write(),Regex,no-document-write,Author,,3,Medium,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,29,Medium,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),1,Medium,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,3,Medium,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,Sensitive Access,document.domain,Regex,no-document-domain,Library,(bundled),2,Medium,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,Informational,http:// URL,Regex,no-http-string,Author,,102,Low,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,Informational,Math.random(),Regex,insecure-random,Author,,32,Low,
valqPlanPremiumVE46830E3931A4F4B9D3BBBCDAD02EFD1,ValQ-Plan,3.7.4.0,True,0.843,Informational,Math.random(),Regex,insecure-random,Library,(bundled),3,Low,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,5,High,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),8,High,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,32,High,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Network Access,XMLHttpRequest,Regex,(certification requirement),Library,(bundled),3,High,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Network Access,fetch(),Regex,(certification requirement),Author,,3,High,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,DOM Manipulation,document.write(),Regex,no-document-write,Author,,3,Medium,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,46,Medium,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),2,Medium,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,29,Medium,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Sensitive Access,document.domain,Regex,no-document-domain,Author,,1,Medium,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Sensitive Access,document.cookie,Regex,no-banned-terms,Author,,7,Medium,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Informational,http:// URL,Regex,no-http-string,Author,,30,Low,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
accoPLANNING_4DAA52ABFBF441E2A7898A79384CAFA9,"accoPLANNING - Writeback, Planning, Matrix",1.0.83.5,False,0.841,Informational,Math.random(),Regex,insecure-random,Author,,39,Low,
ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,Drill Down Graph PRO (Pin) by ZoomCharts,1.11.72.0,True,0.84,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,Drill Down Graph PRO (Pin) by ZoomCharts,1.11.72.0,True,0.84,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,Drill Down Graph PRO (Pin) by ZoomCharts,1.11.72.0,True,0.84,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),1,Medium,
ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,Drill Down Graph PRO (Pin) by ZoomCharts,1.11.72.0,True,0.84,Sensitive Access,document.domain,Regex,no-document-domain,Author,,2,Medium,
ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,Drill Down Graph PRO (Pin) by ZoomCharts,1.11.72.0,True,0.84,Informational,http:// URL,Regex,no-http-string,Author,,32,Low,
ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,Drill Down Graph PRO (Pin) by ZoomCharts,1.11.72.0,True,0.84,Informational,http:// URL,Regex,no-http-string,Library,(bundled),4,Low,
ZoomChartsDrillDownGraphPin079E4B3185B74670AA0F89C998285CC2,Drill Down Graph PRO (Pin) by ZoomCharts,1.11.72.0,True,0.84,Informational,Math.random(),Regex,insecure-random,Author,,21,Low,
iconsbyqueryon2ED14D8B4AED4D3384A40EAC399CE95F,Icons by Queryon,1.0.0.3,True,0.84,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,2,High,
iconsbyqueryon2ED14D8B4AED4D3384A40EAC399CE95F,Icons by Queryon,1.0.0.3,True,0.84,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),3,High,
iconsbyqueryon2ED14D8B4AED4D3384A40EAC399CE95F,Icons by Queryon,1.0.0.3,True,0.84,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
iconsbyqueryon2ED14D8B4AED4D3384A40EAC399CE95F,Icons by Queryon,1.0.0.3,True,0.84,Informational,http:// URL,Regex,no-http-string,Author,,1,Low,
iconsbyqueryon2ED14D8B4AED4D3384A40EAC399CE95F,Icons by Queryon,1.0.0.3,True,0.84,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
waffle_chart_visiochart_8c1a6a012eec472d899f79bf867dr059,Waffle Chart Maker,1.0.0.2,False,0.84,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
waffle_chart_visiochart_8c1a6a012eec472d899f79bf867dr059,Waffle Chart Maker,1.0.0.2,False,0.84,Network Access,XMLHttpRequest,Regex,(certification requirement),Library,(bundled),1,High,
waffle_chart_visiochart_8c1a6a012eec472d899f79bf867dr059,Waffle Chart Maker,1.0.0.2,False,0.84,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
enlightenWaffleChartC94C0BDE416B413A8071A92B5E75A718,Enlighten Waffle Chart,2.0.0.0,True,0.839,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
enlightenWaffleChartC94C0BDE416B413A8071A92B5E75A718,Enlighten Waffle Chart,2.0.0.0,True,0.839,Network Access,XMLHttpRequest,Regex,(certification requirement),Author,,2,High,
enlightenWaffleChartC94C0BDE416B413A8071A92B5E75A718,Enlighten Waffle Chart,2.0.0.0,True,0.839,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
enlightenWaffleChartC94C0BDE416B413A8071A92B5E75A718,Enlighten Waffle Chart,2.0.0.0,True,0.839,Informational,Math.random(),Regex,insecure-random,Author,,7,Low,
flexadesign,Flexa Design,1.0.4.62,False,0.839,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),4,High,
flexadesign,Flexa Design,1.0.4.62,False,0.839,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
flexadesign,Flexa Design,1.0.4.62,False,0.839,Sensitive Access,document.domain,Regex,no-document-domain,Author,,1,Medium,
flexadesign,Flexa Design,1.0.4.62,False,0.839,Informational,http:// URL,Regex,no-http-string,Author,,16,Low,
flexadesign,Flexa Design,1.0.4.62,False,0.839,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
flexadesign,Flexa Design,1.0.4.62,False,0.839,Informational,Math.random(),Regex,insecure-random,Author,,8,Low,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,Dynamic Code Execution,eval(),Regex,no-banned-terms,Author,,1,High,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,2,High,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),3,High,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,DOM Manipulation,.html(data),Regex,no-implied-inner-html,Author,,3,Medium,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,Informational,http:// URL,Regex,no-http-string,Author,,1,Low,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,Informational,Math.random(),Regex,insecure-random,Author,,3,Low,
markdownViewerF1B44923E60343B18373D3DF3EA1E9D4,Markdown Viewer - LeapLytics,1.0.0.5,True,0.839,Informational,Math.random(),Regex,insecure-random,Library,(bundled),2,Low,
dividers_vizdataltd,Dividers,1.0.0.9,True,0.838,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
ZoomChartsDrillDownComboBarProE77E4ED357DC402ABA005987437CF800,Drill Down Combo Bar PRO (Filter) by ZoomCharts,1.12.119.0,True,0.838,Dynamic Code Execution,Function(),Regex,no-banned-terms,Author,,1,High,
ZoomChartsDrillDownComboBarProE77E4ED357DC402ABA005987437CF800,Drill Down Combo Bar PRO (Filter) by ZoomCharts,1.12.119.0,True,0.838,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),2,High,
ZoomChartsDrillDownComboBarProE77E4ED357DC402ABA005987437CF800,Drill Down Combo Bar PRO (Filter) by ZoomCharts,1.12.119.0,True,0.838,Sensitive Access,document.domain,Regex,no-document-domain,Author,,2,Medium,
ZoomChartsDrillDownComboBarProE77E4ED357DC402ABA005987437CF800,Drill Down Combo Bar PRO (Filter) by ZoomCharts,1.12.119.0,True,0.838,Informational,http:// URL,Regex,no-http-string,Author,,32,Low,
ZoomChartsDrillDownComboBarProE77E4ED357DC402ABA005987437CF800,Drill Down Combo Bar PRO (Filter) by ZoomCharts,1.12.119.0,True,0.838,Informational,http:// URL,Regex,no-http-string,Library,(bundled),4,Low,
ZoomChartsDrillDownComboBarProE77E4ED357DC402ABA005987437CF800,Drill Down Combo Bar PRO (Filter) by ZoomCharts,1.12.119.0,True,0.838,Informational,Math.random(),Regex,insecure-random,Author,,5,Low,
epjSmartSlicer,E-Project Smart Slicer,1.3.1.0,True,0.837,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
epjSmartSlicer,E-Project Smart Slicer,1.3.1.0,True,0.837,Informational,http:// URL,Regex,no-http-string,Author,,16,Low,
epjSmartSlicer,E-Project Smart Slicer,1.3.1.0,True,0.837,Informational,http:// URL,Regex,no-http-string,Library,(bundled),2,Low,
epjSmartSlicer,E-Project Smart Slicer,1.3.1.0,True,0.837,Informational,Math.random(),Regex,insecure-random,Author,,2,Low,
candlestick95A09604B9D14884B6622C3C64130FA5,Candlestick (Light Edition),1.0.0.0,False,0.836,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
candlestick95A09604B9D14884B6622C3C64130FA5,Candlestick (Light Edition),1.0.0.0,False,0.836,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Library,(bundled),2,Medium,
arcDiagram_visiochart_8c1a6a012eec472d899f79bf867dr059,Arc Diagram,1.0.0.1,False,0.835,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),1,High,
arcDiagram_visiochart_8c1a6a012eec472d899f79bf867dr059,Arc Diagram,1.0.0.1,False,0.835,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
priceElasticityByOfficeSolution,Dynamic Price Elasticity By Office Solution,1.0.0.5,True,0.835,DOM Manipulation,innerHTML =,Regex,no-inner-outer-html,Author,,3,Medium,
msdynxPnAReportingDev_c95947939075419987e99768a4090001,Reporting - Dynamics 365 Finance business performance planning,1.15.3358.2,False,0.834,Dynamic Code Execution,Function(),Regex,no-banned-terms,Library,(bundled),14,High,
